stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place,reference_place,stop_name_short
30357,4th Av & Moss St,32.6157400404,-117.074541254,30357,0,,1,F-S/B,,,4th&Moss
30360,1st Av & F St,32.6432606951,-117.071650658,30360,0,,1,F-S/B,,,1st&F
30361,1st Av & Alpine Av,32.6391349082,-117.070046509,30361,0,,1,N-S/B,,,1st&Alpine
30362,4th Av & Tremont St,32.5974682038,-117.069175591,30362,0,,1,F-S/B,,,4th&Tremont
30364,Hilltop Dr & I St,32.6341014195,-117.063565041,30364,0,,1,F-S/B,,,Hilltop&I
30366,Hilltop Dr & Sierra Wy,32.6254578914,-117.060159512,30366,0,,1,F-S/B,,,Hilltop&Sierra
30367,Hilltop Dr & L St,32.6237113552,-117.0595134,30367,0,,1,F-S/B,,,Hilltop&L
30368,Hilltop Dr & Moss St,32.620347785,-117.058170474,30368,0,,1,F-S/B,,,Hilltop&Moss
30378,Melrose Av & Talus St,32.599986935,-117.037395192,30378,0,,0,F-S/B,,,Melrose&Talus
30381,Otay Lakes Rd & Bonita Rd,32.660397693,-117.031039804,30381,0,,1,M-Street-S/B,bonota,,Otay Lakes&Bonita
30382,Otay Lakes Rd & Allen School Ln,32.6571846612,-117.029312104,30382,0,,2,F-S/B,,,Otay Lakes&Allen School
30384,Otay Lakes Rd & Avenida Del Rey,32.6518423358,-117.01427475,30384,0,,0,F-S/B,,,Otay Lakes&Avda Del Rey
30387,Otay Lakes Rd & Canyon Dr,32.6475424917,-117.00376375,30387,0,,1,F-N/B,bonvis,,Otay Lakes&Cyn
30389,Otay Lakes Rd & East H St,32.645366223,-116.999622683,30389,0,,1,F-N/B,,,Otay Lakes&EH
30392,Otay Lakes Rd & Gotham St,32.6418549702,-116.993966499,30392,0,,1,F-S/B,otagot,swcoll,Otay Lakes&Gotham
30400,Eastlake Pkwy & Eastlake Hs,32.6425197744,-116.966658813,30400,0,,1,M-Street-S/B,easclu,,Eastlake&Eastlake Hs
30402,Woodlawn Av & E St,32.6395367986,-117.097177659,30402,0,,1,M-Street-N/B,,,Woodlawn&E
30407,4th Av & G St,32.6366000397,-117.082457412,30407,0,,1,N-N/B,,,4th&G
30409,4th Av & J St,32.6262163104,-117.078371006,30409,0,,1,N-N/B,,,4th&J
30412,4th Av & East Moss St,32.6163093321,-117.074488117,30412,0,,1,F-N/B,,,4th&EMoss
30415,1st Av & F St,32.6433905374,-117.071551162,30415,0,,0,N-N/B,,,1st&F
30416,1st Av & G St,32.6393085709,-117.069970162,30416,0,,1,N-N/B,,,1st&G
30418,Hilltop Dr & East I St,32.6341846196,-117.063452121,30418,0,,1,N-N/B,,,Hilltop&EI
30420,Hilltop Dr & East J St,32.6301986994,-117.061879041,30420,0,,1,N-N/B,hiljst,,Hilltop&EJ
30421,Hilltop Dr & Moss St,32.6203898192,-117.058047447,30421,0,,1,M-Street-N/B,,,Hilltop&Moss
30422,Hilltop Dr & East Naples St,32.6169217339,-117.056713415,30422,0,,1,N-N/B,,,Hilltop&ENaples
30423,Hilltop Dr & East Oxford St,32.6135197005,-117.055363854,30423,0,,1,N-N/B,,,Hilltop&EOxford
30424,Hilltop Dr & Quintard St,32.6058658138,-117.052319611,30424,0,,1,N-N/B,,,Hilltop&Quintard
30432,Melrose Av & Talus St,32.6000100007,-117.037226557,30432,0,,1,M-Street-N/B,,,Melrose&Talus
30436,Brandywine Av & Olympic Pkwy,32.6074051846,-117.027859386,30436,0,,1,M-Street-N/B,,,Brandywine&Olympic
30445,Lakeshore Dr & Brookstone Rd,32.6527438787,-116.980270152,30445,0,,2,N-E/B,,,Lakeshore&Brookstone
30452,4th Av & F St,32.6408848029,-117.084102581,30452,0,,1,M-Street-N/B,,,4th&F
30459,4th Av & I St,32.6303473735,-117.0799916,30459,0,,1,F-N/B,,,4th&I
30462,4th Av & K St,32.6236668392,-117.077385717,30462,0,,1,M-Street-N/B,,,4th&K
30463,Broadway & Anita St,32.5988663455,-117.07670515,30463,0,,1,F-N/B,,,Brdwy&Anita
30464,4th Av & L St,32.6200511635,-117.075958557,30464,0,,0,F-N/B,4thl,,4th&L
30467,4th Av & Montgomery St,32.5972062227,-117.068893931,30467,0,,1,F-N/B,,,4th&Montgomery
30468,4th Av & Main St,32.5952548149,-117.06889206,30468,0,,1,F-N/B,4thmai,,4th&Main
30470,Hilltop Dr & East L St,32.6245706606,-117.059660941,30470,0,,1,F-N/B,,,Hilltop&EL
30471,Hilltop Dr & Palomar St,32.6107973274,-117.05431285,30471,0,,1,F-N/B,hilpal,,Hilltop&Palomar
30473,Hilltop Dr & Castle Park Hs,32.6080589005,-117.053193573,30473,0,,1,M-Street-N/B,,,Hilltop&Castle Park Hs
30475,Melrose Av & East Palomar St,32.613661102,-117.044593379,30475,0,,0,F-N/B,,,Melrose&EPalomar
30476,Melrose Av & Main St,32.5953549025,-117.04010388,30476,0,,0,F-N/B,melmai,,Melrose&Main
30484,Brandywine Av & Pt La Jolla Dr,32.6041551672,-117.029373108,30484,0,,0,F-N/B,,,Brandywine&Pt LJ
30485,Medical Center Dr & E Naples St,32.6209260594,-117.0272446,30485,0,,1,M-Street-N/B,,,Medical Ctr&E Naples
30486,Otay Lakes Rd & Ridgeview Wy,32.6522123398,-117.014885491,30486,0,,2,F-N/B,,,Otay Lakes&Ridgeview
30494,Otay Lakes Rd & Elmhurst St,32.6433948158,-116.996123512,30494,0,,1,F-N/B,,,Otay Lakes&Elmhurst
30507,Medical Center Ct & 751 Sharp Hospital,32.6181286466,-117.023228658,30507,0,,1,M-Street-N/B,shchvi,,Medical Ctr&751 Sharp Hospital
30509,Otay Lakes Rd & 575,32.6504563491,-117.006377933,30509,0,,0,M-Street-N/B,,,Otay Lakes&575
30510,Southwestern College Transit Center,32.6415340185,-116.99613701,30510,0,swcoll,1,M-Special_Loc,swcoll,,Southwestern Coll TC
30511,East H St & Otay Lakes Rd,32.6450281685,-116.997358795,30511,0,,1,F-E/B,,,EH&Otay Lakes
30519,Otay Lakes Rd & Across From 575,32.6501456482,-117.00639801,30519,0,,0,M-Street-S/B,bonvis,,Otay Lakes&Across From 575
30524,4th Av & Roosevelt St,32.6346016956,-117.081671976,30524,0,,1,N-N/B,h4th,,4th&Roosevelt
30526,Anita St & 502,32.5985642568,-117.072974887,30526,0,,1,M-Street-W/B,,,Anita&502
30529,East H St & Baron Pl (Bonita Vista Hs),32.6454297684,-116.996852167,30529,0,,1,F-W/B,,,EH&Baron (Bonita Vista Hs)
30541,Otay Lakes Rd & East H St,32.6442801856,-116.998330274,30541,0,,1,F-S/B,,,Otay Lakes&EH
30543,Eastlake Pkwy & Eastlake Village Center,32.6466591117,-116.965214312,30543,0,,1,M-Street-S/B,easvil,,Eastlake&Eastlake Vlge Ctr
30549,4th Av & Park Wy,32.6384093604,-117.083150145,30549,0,,1,F-N/B,,,4th&Park
30553,4th Av & I St,32.6290573071,-117.079735863,30553,0,,1,M-Street-S/B,,,4th&I
30554,East H St & Kernel Pl,32.6381219061,-117.037417226,30554,0,,1,F-E/B,,,EH&Kernel
30555,East H St & Tierra Del Rey,32.6357753299,-117.01992069,30555,0,,1,F-E/B,,,EH&Tierra Del Rey
30557,East H St & Tierra Del Rey,32.6360477003,-117.0216349,30557,0,,1,F-W/B,,,EH&Tierra Del Rey
30576,Lakeshore Dr & Eastlake Dr,32.6548331379,-116.978805932,30576,0,,1,M-Street-E/B,lakeas,,Lakeshore&Eastlake
30577,Lakeshore Dr & Hartford St,32.6562522666,-116.976322431,30577,0,,0,M-Street-S/B,,,Lakeshore&Hartford
30578,Lakeshore Dr & Edgewater Dr,32.654123409,-116.975184025,30578,0,,0,N-W/B,,,Lakeshore&Edgewater
30602,Anita St & 501,32.5984199682,-117.072356633,30602,0,,1,M-Street-E/B,,,Anita&501
30603,Hilltop Dr & E Rienstra Dr,32.6050910217,-117.052276849,30603,0,,1,M-Street-S/B,,,Hilltop&E Rienstra
30607,East H St & Del Rey Bl,32.6382157171,-117.035637972,30607,0,,1,F-W/B,,,EH&Del Rey
30640,Main St & 3121,32.5946600433,-117.066159274,30640,0,,1,M-Street-E/B,mai3rd,,Main&3121
30641,Main St & Del Monte Av,32.5946353352,-117.061996717,30641,0,,1,F-E/B,,,Main&Del Monte
30644,Main St & 3554,32.5949057357,-117.056398554,30644,0,,1,M-Street-W/B,,,Main&3554
30645,Anita St & Broadway,32.5985608619,-117.07471519,30645,0,,1,N-W/B,,,Anita&Brdwy
30648,E Orange Av & East Orange Village,32.6041141979,-117.040974589,30648,0,,1,M-Street-W/B,,,E Orange&EOrange Vlge
30649,Hilltop Dr & E Orange Av,32.6012079479,-117.051351877,30649,0,,1,F-N/B,hilora,,Hilltop&E Orange
30650,Hilltop Dr & East Rienstra St,32.6040400234,-117.051598394,30650,0,,1,N-N/B,,,Hilltop&ERienstra
30651,Hilltop Dr & Jicama Wy,32.6028252684,-117.051587361,30651,0,,1,N-S/B,,,Hilltop&Jicama
30652,Orange Av & Jasper Av,32.5999954316,-117.050996692,30652,0,,0,M-Street-E/B,hilora,,Orange&Jasper
30656,E Palomar St & Santa Flora Rd,32.6313045799,-116.991522677,30656,0,,1,F-E/B,,,E Palomar&Santa Flora
30657,La Media Rd & E Palomar St,32.6327699335,-116.987789897,30657,0,,1,F-N/B,epalam,,La Media&E Palomar
30663,Oleander Av & Jamul Ct,32.6249379866,-117.037764012,30663,0,,1,M-Street-N/B,,,Oleander&Jamul
30664,Medical Center Ct & Veteran'S Home Dr,32.6191295008,-117.024913209,30664,0,,1,N-N/B,,,Medical Ctr&Veteran'S Home
30665,Medical Center Dr & Medical Center Ct,32.6188280006,-117.026963062,30665,0,,0,N-N/B,,,Medical Ctr&Medical Ctr
30667,Medical Center Dr & Medical Center Ct,32.6187438917,-117.027225379,30667,0,,1,F-S/B,,,Medical Ctr&Medical Ctr
30671,E Palomar St & Brandywine Av,32.6144041858,-117.026768233,30671,0,,1,F-E/B,epamed,,E Palomar&Brandywine
30675,E Palomar St & Davies Dr,32.6142431473,-117.023532347,30675,0,,1,F-E/B,,,E Palomar&Davies
30677,E Palomar St & Paseo Ladera,32.6163618209,-117.018325636,30677,0,,1,F-W/B,,,E Palomar&Paseo Ladera
39001,Main St & Mace St,32.5945947419,-117.053097022,39001,0,,1,F-E/B,,,Main&Mace
39002,F St & 4th Av,32.640229779,-117.083420715,39002,0,,1,F-E/B,,,F&4th
39003,Anita St & 4th Av,32.5985474341,-117.070140194,39003,0,,1,F-W/B,,,Anita&4th
39004,Orange Av & 2nd Av,32.6014378523,-117.060322162,39004,0,,1,M-Street-E/B,,,Orange&2nd
39006,Auto Park Dr & Oleander Av,32.5947248156,-117.032461902,39006,0,,1,M-Street-E/B,,,Auto Park&Oleander
39007,Brandywine Av & Auto Park Dr,32.5953856533,-117.029237229,39007,0,,1,F-N/B,,,Brandywine&Auto Park
39008,Brandywine Av & Sequoia St,32.601831363,-117.029151272,39008,0,,0,N-N/B,,,Brandywine&Sequoia
39009,E Palomar St & Davies Dr,32.6145043194,-117.023521647,39009,0,,1,N-W/B,,,E Palomar&Davies
39010,Brandywine Av & Olympic Pkwy,32.6078826951,-117.027974001,39010,0,,1,F-S/B,,,Brandywine&Olympic
39011,Brandywine Av & Sequoia St,32.6017364001,-117.029390712,39011,0,,1,F-S/B,,,Brandywine&Sequoia
39012,Auto Park Dr & Brandywine Av,32.5950301495,-117.029821752,39012,0,,1,F-W/B,,,Auto Park&Brandywine
39013,Auto Park Dr & Oleander Av,32.5950469399,-117.03194203,39013,0,,0,M-Street-W/B,,,Auto Park&Oleander
39014,Orange Av & 2nd Av,32.6016236908,-117.060482971,39014,0,,1,F-W/B,,,Orange&2nd
39015,Eastlake Pkwy & Caminito Positano,32.6307952614,-116.965163665,39015,0,,1,F-N/B,olyeas,,Eastlake&Cmto Positano
39016,Eastlake Pkwy & Corte Vista,32.6333983769,-116.967000482,39016,0,,1,F-N/B,,,Eastlake&Corte Vista
39017,Eastlake Pkwy & Trinidad Cove,32.6366853107,-116.967040189,39017,0,,1,F-N/B,,,Eastlake&Trinidad Cove
39018,Eastlake Pkwy & Otay Lakes Rd,32.6487329376,-116.965432547,39018,0,,1,F-N/B,easvil,,Eastlake&Otay Lakes
39019,Miller Dr & Eastlake Pkwy,32.6530572592,-116.96809921,39019,0,,1,F-E/B,,,Miller&Eastlake
39020,Miller Dr & Boswell Rd,32.6546326765,-116.967533726,39020,0,,1,N-E/B,,,Miller&Boswell
39021,East H St & Rutgers Av,32.6489001739,-116.986959941,39021,0,,1,M-Street-E/B,,,EH&Rutgers
39022,Miller Dr & Boswell Rd,32.6549114179,-116.967808905,39022,0,,1,F-W/B,,,Miller&Boswell
39023,Eastlake Pkwy & Fenton St,32.65049764,-116.966346772,39023,0,,1,F-S/B,,,Eastlake&Fenton
39025,Eastlake Pkwy & Trinidad Cove,32.6362924757,-116.967478759,39025,0,,1,N-S/B,,,Eastlake&Trinidad Cove
39026,Eastlake Pkwy & Corte Vista,32.6327136634,-116.96705988,39026,0,,1,F-S/B,,,Eastlake&Corte Vista
39027,Eastlake Pkwy & Caminito Positano,32.6301382961,-116.965177828,39027,0,,1,F-S/B,,,Eastlake&Cmto Positano
39030,E Palomar St & Medical Center Ct,32.6153635542,-117.02017776,39030,0,,1,M-Street-E/B,,,E Palomar&Medical Ctr
39031,E Palomar St & Brashear Pl,32.6178054372,-117.01379808,39031,0,,1,F-E/B,,,E Palomar&Brashear
39032,E Palomar St & Santa Maria Rd,32.6197116553,-117.006422916,39032,0,,1,F-E/B,,,E Palomar&Santa Maria
39033,E Palomar St & Heritage Park Median Turnout,32.6236251312,-116.997473057,39033,0,,1,M-Street-E/B,shrprs,,E Palomar&Heritage Park Median Turnout
39034,E Palomar St & Santa Flora Rd,32.6300183723,-116.991966591,39034,0,,1,M-Street-W/B,,,E Palomar&Santa Flora
39035,E Palomar St & Heritage Park Median Turnout,32.6238677809,-116.996890507,39035,0,,1,M-Street-W/B,shrprs,,E Palomar&Heritage Park Median Turnout
39036,E Palomar St & Santa Maria St,32.6194423623,-117.007755389,39036,0,,1,F-W/B,,,E Palomar&Santa Maria
39037,E Palomar St & Santa Olivia Rd,32.6184120202,-117.012156793,39037,0,,1,F-W/B,,,E Palomar&Santa Olivia
39038,E Palomar St & Brashear Pl,32.6180048568,-117.013994661,39038,0,,1,M-Street-W/B,,,E Palomar&Brashear
39039,E Palomar St & Medical Center Ct,32.6155741599,-117.020341974,39039,0,,1,N-W/B,,,E Palomar&Medical Ctr
39045,East Palomar St & Vista Sonrisa,32.6314760369,-116.9830791,39045,0,,1,N-E/B,,,EPalomar&Vista Sonrisa
39046,East Palomar St & Santa Rosa Dr,32.6304172554,-116.980406907,39046,0,,1,M-Street-S/B,,,EPalomar&Santa Rosa
39047,Olympic Pkwy & Eastlake Pkwy,32.628165628,-116.965525609,39047,0,,1,F-W/B,olyeas,,Olympic&Eastlake
39048,East Palomar St & Santa Rosa Dr,32.6312373315,-116.980696279,39048,0,,1,F-N/B,,,EPalomar&Santa Rosa
39049,East Palomar St & Santa Cora Av,32.63213357,-116.984815805,39049,0,,1,N-W/B,,,EPalomar&Santa Cora
39050,H St & 4th Av,32.6334126313,-117.081111825,39050,0,,1,N-W/B,,,H&4th
39051,E St & Guava St,32.6432080736,-117.086418017,39051,0,,1,N-E/B,,,E&Guava
39052,Plaza Bonita Rd & Bonita Mesa Rd,32.6522207179,-117.064619105,39052,0,,0,F-N/B,,,Pza Bonita&Bonita Mesa
39053,Plaza Bonita Rd & Bonita Mesa Rd,32.6519211082,-117.064622836,39053,0,,0,M-Street-S/B,,,Pza Bonita&Bonita Mesa
39054,E St & 4th Av,32.6436139775,-117.085736421,39054,0,,1,F-W/B,,,E&4th
39055,East Palomar St & La Media Rd,32.6322227558,-116.987369563,39055,0,,1,F-E/B,epalam,,EPalomar&La Media
40006,Poway Rd & Iola Wy,32.948987503,-117.074015943,40006,0,,1,N-E/B,,,Poway&Iola
40007,Poway Rd & Cobblestone Creek Rd,32.9498376988,-117.070157711,40007,0,,1,N-E/B,,,Poway&Cobblestone Creek
40009,Poway Rd & Countryside Apt,32.9524529244,-117.059094983,40009,0,,1,M-Street-E/B,,,Poway&Countryside Apt
40010,Poway Rd & Quate Ct,32.956424039,-117.047740725,40010,0,,1,N-E/B,,,Poway&Quate
40011,Poway Rd & Bowron Road,32.9563784422,-117.045432159,40011,0,,1,N-E/B,powbow,,Poway&Bowron Road
40012,Broadway & Alford St,32.7424810622,-117.040125498,40012,0,,1,N-E/B,,,Brdwy&Alford
40014,Poway Rd & Gate Dr,32.956259992,-117.034284816,40014,0,,1,N-E/B,,,Poway&Gate
40016,Twin Peaks Rd & Budwin Ln,32.9781846398,-117.032109804,40016,0,,0,F-E/B,twpkbu,,Twin Peaks&Budwin
40017,Poway Rd & Adah Ln,32.9562163915,-117.030750486,40017,0,,1,N-E/B,,,Poway&Adah
40018,Twin Peaks Rd & Tierra Bonita Rd,32.9780956307,-117.02791875,40018,0,,1,N-E/B,,,Twin Peaks&Tierra Bonita
40021,Broadway & Washington St,32.7432410044,-117.023428943,40021,0,,1,N-E/B,,,Brdwy&Wshngtn
40022,Twin Peaks Rd & Espola Rd,32.9780231606,-117.024575685,40022,0,,1,N-E/B,,,Twin Peaks&Espola
40027,Bowdoin Rd & Ogunquit Ave,32.9597782814,-117.016270871,40027,0,,2,N-E/B,,,Bowdoin&Ogunquite
40033,Campo Rd & Kenwood Dr (8771),32.7526527146,-117.00867665,40033,0,,1,N-E/B,,,Campo&Kenwood (8771)
40040,Prospect Av & Fanita Dr,32.83353091,-117.001726462,40040,0,,1,N-E/B,profan,,Prospect&Fanita
40041,Jamacha Bl & Grand Av,32.7077995282,-116.997084764,40041,0,,1,F-E/B,,,Jamacha&Grand
40042,Jamacha Bl & Ramona Av,32.707761878,-116.995130657,40042,0,,0,N-E/B,,,Jamacha&Ramona
40044,Fletcher Pkwy & Westwind Dr,32.8029755079,-116.99455324,40044,0,,1,M-Street-E/B,flewes,,Fletcher&Westwind
40046,Campo Rd & Kenwood Dr (9631),32.7479207463,-116.989053333,40046,0,,1,N-E/B,,,Campo&Kenwood (9631)
40047,Jamacha Bl & San Diego St,32.708133191,-116.987312108,40047,0,,1,N-E/B,,,Jamacha&San Diego
40049,Campo Rd & Conrad Dr,32.7479055967,-116.986991199,40049,0,,1,F-E/B,camcon,,Campo&Conrad
40052,Campo Rd & Bonita St,32.7478755114,-116.984200411,40052,0,,1,N-E/B,,,Campo&Bonita
40053,Mission Gorge Rd & Cuyamaca St,32.838573707,-116.98540299,40053,0,,1,N-E/B,,,Msn Grg&Cuyamaca
40054,Jamacha Bl & Maya St,32.7135990106,-116.979607185,40054,0,,2,F-E/B,,,Jamacha&Maya
40055,Campo Rd & Granada Av,32.7478176702,-116.979122977,40055,0,,1,N-E/B,,,Campo&Granada
40057,Mission Gorge Rd & Cottonwood Av,32.8383635559,-116.973049046,40057,0,,1,F-E/B,,,Msn Grg&Cottonwood
40058,Woodglen Vista Dr & Woodpark Dr,32.8658816161,-116.973936284,40058,0,,1,N-E/B,,,Woodglen Vista&Woodpark
40059,Washington Av & Johnson Av,32.7876042452,-116.971239675,40059,0,,1,N-E/B,,,Wshngtn&Johnson
40060,Jamacha Bl & Sweetwater Springs Bl,32.7253477989,-116.969003628,40060,0,,2,N-E/B,,,Jamacha&Swtwter Sprgs
40063,Chase Av & Estes St,32.7803064021,-116.966156407,40063,0,,1,F-E/B,chaest,,Chase&Estes
40064,Madison Av & Compton St,32.8006130886,-116.965520995,40064,0,,1,N-E/B,,,Madison&Compton
40065,Washington Av & Sunshine Av,32.7875862593,-116.965356591,40065,0,,1,N-E/B,,,Wshngtn&Sunshine
40067,Chase Av & Magnolia Av,32.7803071632,-116.962701125,40067,0,,0,N-E/B,,,Chase&Magnolia
40068,Madison Av & Magnolia Av,32.8006936814,-116.963468174,40068,0,,1,N-E/B,,,Madison&Magnolia
40071,Jamacha Bl & Lamplighter Village Dr,32.7297451998,-116.961446784,40071,0,,1,F-E/B,jamdbl,,Jamacha&Lamplighter Vlge
40072,Graves Av & Prospect Av,32.8305632485,-116.960760854,40072,0,,2,F-S/B,,,Graves&Prospect
40073,Calle Verde & Via Mercado,32.7476558384,-116.958306519,40073,0,,1,F-E/B,calavo,,Calle Verde&Via Mercado
40076,Madison Av & Mollison Av,32.8001497968,-116.951422862,40076,0,,1,N-E/B,,,Madison&Mollison
40077,Broadway & Anza St,32.8075920176,-116.948142957,40077,0,,1,N-E/B,,,Brdwy&Anza
40080,Broadway & Oro St,32.8075896154,-116.940260367,40080,0,,1,N-E/B,,,Brdwy&Oro
40084,Madison Av & 2nd St,32.8001249758,-116.937266481,40084,0,,1,N-E/B,mad2nd,,Madison&2nd
40086,Madison Av & E Main St,32.8001520208,-116.931395946,40086,0,,1,N-E/B,,,Madison&E Main
40087,Washington Av & Jamacha Rd,32.7875870474,-116.929213027,40087,0,,1,N-E/B,,,Wshngtn&Jamacha
40089,Woodside Av & Emerald Hill Ln,32.8564939858,-116.927204889,40089,0,,2,F-E/B,,,Woodside&Emerald Hill
40090,Mapleview St & Vine St,32.8629080863,-116.921818965,40090,0,,1,N-E/B,mapvin,,Mapleview&Vine
40091,Madison Av & Terra Ln,32.8001613733,-116.920653598,40091,0,,1,N-E/B,,,Madison&Terra
40094,Old Hwy 80 & Spring View Ct,32.8475866635,-116.86897044,40094,0,,1,N-E/B,,,Old80&Spring View
40095,Old Hwy 80 & Hawley Rd,32.8563838496,-116.834687513,40095,0,,2,N-E/B,,,Old80&Hawley
40096,Old Hwy 80 & Silva Rd,32.857328906,-116.825409828,40096,0,,2,N-E/B,,,Old80&Silva
40097,Old Hwy 80 & Alpine Bl,32.8581140632,-116.8196739,40097,0,,2,N-E/B,,,Old80&Alpine
40098,Alpine Bl & Peutz Valley Rd,32.8477540128,-116.807269738,40098,0,,2,N-E/B,,,Alpine&Peutz Vly
40099,Alpine Bl & Tavern Rd,32.8376871775,-116.779617576,40099,0,,1,N-E/B,alpshp,,Alpine&Tavern
40100,Alpine Bl & Rock Terrace Rd,32.8344792316,-116.754126985,40100,0,,2,N-E/B,,,Alpine&Rock
40101,Alpine Bl & Honey Hill Ranch Rd,32.8342618122,-116.749463831,40101,0,,1,N-E/B,albalp,,Alpine&Honey Hill Ranch
40102,Willows Rd & Hillcrest Dr,32.8345723701,-116.723655737,40102,0,,2,N-E/B,,,Willows&Hillcrest
40103,Willows Rd & Viejas Grade Rd,32.8369959121,-116.718765816,40103,0,,2,N-E/B,,,Willows&Viejas Grade
40108,Poway Rd & Sabre Springs Pkwy,32.9467658435,-117.095320439,40108,0,,1,F-E/B,,,Poway&Sabre Sprgs
40109,Poway Rd & Creekview Dr,32.9461495442,-117.089766445,40109,0,,1,F-E/B,,,Poway&Creekview
40110,Poway Rd & Springbrooke Dr,32.9454655618,-117.083615362,40110,0,,1,F-E/B,,,Poway&Springbrooke
40111,Poway Rd & Springhurst Dr,32.9472254221,-117.07735373,40111,0,,1,F-E/B,,,Poway&Springhurst
40113,Poway Rd & Oak Knoll Rd,32.9509637761,-117.066957209,40113,0,,1,F-E/B,,,Poway&Oak Knoll
40114,Poway Rd & Pomerado Rd,32.9516893831,-117.061529644,40114,0,,1,F-E/B,powpom,,Poway&Pomerado
40116,Poway Rd & Silver Lake Dr,32.9551087783,-117.055601826,40116,0,,1,F-E/B,,,Poway&Silver Lake
40118,Poway Rd & Carriage Rd,32.9564613597,-117.053015916,40118,0,,1,F-E/B,powcar,,Poway&Carriage
40130,Broadway & Buena Vista Av,32.7425517854,-117.033777858,40130,0,,1,F-E/B,,,Brdwy&Buena Vista
40131,Twin Peaks Rd & Midland Rd,32.9782471137,-117.035263661,40131,0,,1,F-E/B,,,Twin Peaks&Midland
40132,Lake Murray Bl & Baltimore Dr,32.7812083254,-117.031762984,40132,0,,1,F-E/B,ballak,,Lake Murray&Baltimore
40134,Lake Murray Bl & Aztec Dr,32.7830579469,-117.028737208,40134,0,,1,F-N/B,,,Lake Murray&Aztec
40139,Poway Rd & Sudan Rd,32.9561727515,-117.02720638,40139,0,,1,F-E/B,,,Poway&Sudan
40140,Poway Rd & Golden Wy,32.9561538052,-117.024969791,40140,0,,1,F-E/B,,,Poway&Golden
40141,Garden Rd & Poway Rd,32.9561867084,-117.023225933,40141,0,,1,F-E/B,,,Garden&Poway
40142,Lake Murray Bl & El Paso St,32.7899904525,-117.021164769,40142,0,,1,F-N/B,,,Lake Murray&El Paso
40145,Garden Rd & Claire Dr,32.9562136855,-117.021987335,40145,0,,1,F-E/B,,,Garden&Claire
40147,Neddick Av & Standish Dr,32.9593716299,-117.018908093,40147,0,,1,F-E/B,,,Neddick&Standish
40148,Prospect Av & Mesa Rd,32.8304547233,-117.016584021,40148,0,,2,F-E/B,mespro,,Prospect&Mesa
40150,Mission Gorge Rd & 8301,32.8356073491,-117.015824756,40150,0,,1,M-Street-E/B,,,Msn Grg&8301
40151,Prospect Av & Brodie Ln,32.8311459043,-117.013266218,40151,0,,1,F-E/B,,,Prospect&Brodie
40153,Bowdoin Rd & Action Av,32.9597639372,-117.014591732,40153,0,,1,F-E/B,,,Bowdoin&Action
40155,Prospect Av & Dortha Ct,32.8316399026,-117.010711698,40155,0,,1,F-E/B,,,Prospect&Dortha
40156,Prospect Av & Holden Rd,32.8320561443,-117.008726191,40156,0,,1,F-E/B,,,Prospect&Holden
40157,Grossmont Center Dr & Healthcare Dr,32.779169502,-117.008325926,40157,0,,1,N-W/B,,,Grossmont Ctr&Healthcare
40158,Prospect Av & Dove Hill Dr,32.8325744615,-117.006673177,40158,0,,2,F-E/B,,,Prospect&Dove Hill
40161,Campo Rd & Merritt Bl,32.7522563539,-117.004737663,40161,0,,1,F-E/B,,,Campo&Merritt
40162,Prospect Av & Placid View Rd,32.8328833158,-117.00515876,40162,0,,2,F-E/B,,,Prospect&Placid View
40165,Campo Rd & Bancroft Dr,32.751191229,-117.000923113,40165,0,,2,F-E/B,,,Campo&Bancroft
40166,Fletcher Pkwy & Navajo Rd,32.8019415631,-116.999634337,40166,0,,1,M-Street-E/B,,,Fletcher&Navajo
40167,Campo Rd & Helix Ln,32.7503791591,-116.997510857,40167,0,,1,F-E/B,,,Campo&Helix
40168,Fletcher Pkwy & Garfield Av,32.8025164581,-116.996837197,40168,0,,1,F-E/B,flegar,,Fletcher&Garfield
40169,Mission Gorge Rd & Carlton Hills Bl,32.8385393638,-116.996169386,40169,0,,1,N-E/B,mischl,,Msn Grg&Carlton Hills
40170,Jamacha Bl & La Presa Av,32.7077204237,-116.99289044,40170,0,,1,F-E/B,,,Jamacha&La Presa
40171,Campo Rd & Rogers Rd,32.7480143521,-116.991317774,40171,0,,2,M-Street-E/B,,,Campo&Rogers
40173,Mission Gorge Rd & 9416 (Lowes),32.8388851452,-116.99215148,40173,0,,1,M-Street-W/B,,,Msn Grg&9416 (Lowes)
40176,Campo Rd & Barcelona St,32.7478401748,-116.981357543,40176,0,,1,F-E/B,,,Campo&Barcelona
40178,Fesler St & Cuyamaca St,32.8087152485,-116.97920416,40178,0,,0,F-E/B,fescuy,,Fesler&Cuyamaca
40179,Fletcher Pkwy & Cuyamaca St,32.8072476891,-116.97871684,40179,0,,1,F-E/B,,,Fletcher&Cuyamaca
40180,W Main St & Marshall Av (Richfield Av),32.7948732318,-116.974650939,40180,0,,1,N-E/B,,,W Main&Marshall (Richfield)
40183,Madison Av & Johnson Av,32.8003543964,-116.969362232,40183,0,,1,F-E/B,madjoh,,Madison&Johnson
40184,Fletcher Pkwy & Johnson Av,32.8074841209,-116.969332607,40184,0,,2,F-E/B,,,Fletcher&Johnson
