stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place,reference_place,stop_name_short,stop_url
10834,Washington St & Dove St,32.74998364,-117.1684576,10834,0,,1,N-W/B,wasdov,,Wshngtn&Dove,
10836,Broadway & Columbia St,32.71580373,-117.1672626,10836,0,,1,N-W/B,,,Brdwy&Columbia,
10837,Balboa Av & Charger Bl,32.82092165,-117.166408,10837,0,,1,M-Street-W/B,balcha,,Balboa&Charger,
10838,Washington St & Albatross St,32.75000797,-117.1659242,10838,0,,1,N-W/B,,,Wshngtn&Albatross,
10839,Broadway & Union St,32.71582801,-117.1659175,10839,0,,1,N-W/B,brouni,,Brdwy&Union,
10840,Broadway & 1st Av,32.71585513,-117.1636705,10840,0,,1,N-W/B,bro1st,,Brdwy&1st,
10841,Broadway & 4th Av,32.71579056,-117.1608803,10841,0,,1,N-W/B,bro4th,,Brdwy&4th,
10846,Market St & 6th Av,32.7115798,-117.1590227,10846,0,,0,N-W/B,,,Mrkt&6th,
10847,University Av & 7th Av,32.74847449,-117.1580893,10847,0,,1,N-W/B,uni7th,,Univ&7th,
10848,Market St & 8th Av,32.71162721,-117.1570628,10848,0,,0,N-W/B,,,Mrkt&8th,
10850,Vista Hill Av & Health Center Dr,32.79501387,-117.1571374,10850,0,,1,N-W/B,,,Vista Hill&Health Ctr,
10852,University Av & 9th Av,32.74849414,-117.1561641,10852,0,,1,N-W/B,,,Univ&9th,
10853,Balboa Av & Terry Bennett Drwy,32.82190689,-117.1584236,10853,0,,1,M-Street-W/B,,,Balboa&Terry Bennett,
10854,Starling Dr & Health Center Dr,32.79292929,-117.1561788,10854,0,,1,N-W/B,,,Starling&Health Ctr,
10856,Market St & 10th Av,32.71162453,-117.1551836,10856,0,,0,N-W/B,,,Mrkt&10th,
10858,Market St & Park Bl,32.71164624,-117.154098,10858,0,marpar,1,F-W/B,marpar,,Mrkt&Park,
10859,Mira Mesa Bl & Parkdale Av,32.91054828,-117.1559342,10859,0,,1,F-W/B,,,Mra Msa&Parkdale,
10860,Camino De La Reina & Mission Center Rd,32.76849279,-117.1531036,10860,0,,1,N-W/B,,,Cmo De La Reina&Mission Ctr,
10862,University Av & Richmond St,32.74867435,-117.1510726,10862,0,,1,N-W/B,,,Univ&Richmond,
10863,Broadway & 15th St,32.71584694,-117.1502071,10863,0,,1,N-W/B,15bro,,Brdwy&15th,
10865,University Av & Normal St,32.74849758,-117.149308,10865,0,,1,N-W/B,,,Univ&Normal,
10866,Market St & 16th St,32.71163834,-117.1491628,10866,0,,1,N-W/B,16-Mar,,Mrkt&16th,
10868,Logan Av & Sigsbee St,32.70382011,-117.1474771,10868,0,,1,N-W/B,,,Logan&Sigsbee,
10869,Aero Dr & Aero Ct,32.80972767,-117.1475998,10869,0,,2,N-W/B,aeraer,,Aero&Aero,
10870,Mira Mesa Bl & Reagan Rd,32.91276341,-117.1484266,10870,0,,1,N-W/B,,,Mra Msa&Reagan,
10871,Imperial Av & 19th St,32.70637498,-117.1465149,10871,0,,1,N-W/B,,,Imperial&19th,
10873,Broadway & 20th St,32.71587176,-117.1456654,10873,0,,1,N-W/B,,,Brdwy&20th,
10874,Imperial Av & 21st St,32.70637988,-117.1447042,10874,0,,1,N-W/B,,,Imperial&21st,
10876,Logan Av & Cesar Chavez Pkwy,32.70179362,-117.1445666,10876,0,,1,F-W/B,logces,,Logan&Cesar Chavez,
10877,Murray Ridge Rd & Mission Center Rd,32.78993296,-117.144938,10877,0,,0,N-W/B,,,Murray Ridge&Mission Ctr,
10878,Broadway & 22nd St,32.71587945,-117.143848,10878,0,,1,N-W/B,,,Brdwy&22nd,
10879,Camino De La Reina & Camino Del Este,32.77109162,-117.1438389,10879,0,,1,N-W/B,,,Cmo De La Reina&Cmo Del Este,
10880,Aero Dr & Glen H Curtis Rd,32.80978977,-117.1443457,10880,0,,1,N-W/B,,,Aero&Glen H Curtis,
10882,Imperial Av & 24th St,32.70642783,-117.14226,10882,0,,1,N-W/B,,,Imperial&24th,
10884,Logan Av & I-5 Ramp,32.70023502,-117.1423176,10884,0,,1,N-W/B,,,Logan&I-5 Ramp,
10885,University Av & Alabama St,32.7485526,-117.1421077,10885,0,,1,N-W/B,,,Univ&Alabama,
10889,Imperial Av & 25th St,32.70643626,-117.139952,10889,0,,1,N-W/B,imp25,,Imperial&25th,
10890,Ocean View Bl & Commercial St,32.70510407,-117.1394541,10890,0,,0,N-W/B,25tro,,Ocn Vw&Commercial,
10892,University Av & Louisiana St,32.74853858,-117.1398633,10892,0,,1,N-W/B,,,Univ&Louisiana,
10893,Ocean View Bl & Dewey St,32.70444315,-117.1384885,10893,0,,0,N-W/B,,,Ocn Vw&Dewey,
10894,El Cajon Bl & Texas St,32.75545775,-117.1385573,10894,0,,1,N-W/B,,,El Cjn&Texas,
10895,National Av & 26th St,32.69599317,-117.1378735,10895,0,,1,N-W/B,,,Natl&26th,
10896,Imperial Av & 26th St,32.70645596,-117.1379821,10896,0,,1,N-W/B,,,Imperial&26th,
10897,Market St & 26th St,32.71174396,-117.1379996,10897,0,,1,N-W/B,,,Mrkt&26th,
10899,University Av & Arizona St,32.7485497,-117.1371737,10899,0,,1,N-W/B,,,Univ&Arizona,
10900,Adams Av & Arizona St,32.76296473,-117.1369187,10900,0,,1,N-W/B,,,Adams&Arizona,
10902,Main St & 27th St,32.69287499,-117.1357716,10902,0,,1,N-W/B,,,Main&27th,
10903,Market St & 27th St,32.71174644,-117.1357434,10903,0,,1,N-W/B,,,Mrkt&27th,
10904,C St & 27th St,32.71697047,-117.1358674,10904,0,,1,N-W/B,,,C&27th,
10907,Ocean View Bl & Sampson St,32.70210345,-117.1351492,10907,0,,0,N-W/B,,,Ocn Vw&Sampson,
10909,University Av & Oregon St,32.74854926,-117.1349393,10909,0,,1,N-W/B,,,Univ&Oregon,
10910,National Av & 28th St,32.696018,-117.1336514,10910,0,,1,N-W/B,,,Natl&28th,
10911,Imperial Av & 28th St,32.70647569,-117.1337042,10911,0,,1,N-W/B,,,Imperial&28th,
10912,Ocean View Bl & 28th St,32.70124801,-117.133707,10912,0,,0,N-W/B,,,Ocn Vw&28th,
10913,Main St & 28th St,32.69291155,-117.1333569,10913,0,,1,N-W/B,main28,,Main&28th,
10914,Market St & 28th St,32.71176488,-117.1335556,10914,0,,1,N-W/B,,,Mrkt&28th,
10915,University Av & Utah St,32.74855937,-117.1323764,10915,0,,1,N-W/B,,,Univ&Utah,
10918,Ocean View Bl & 29th St,32.7012666,-117.1314935,10918,0,,0,N-W/B,,,Ocn Vw&29th,
10921,Balboa Av & Ponderosa Av,32.82241323,-117.1317983,10921,0,,1,N-W/B,balpon,,Balboa&Ponderosa,
10923,Market St & 30th St,32.71180612,-117.1304805,10923,0,,1,N-W/B,mark30,,Mrkt&30th,
10924,Upas St & 30th St,32.74117963,-117.1296813,10924,0,,1,N-W/B,,,Upas&30th,
10925,Ocean View Bl & 30th St,32.70127097,-117.1293416,10925,0,,0,N-W/B,,,Ocn Vw&30th,
10926,Imperial Av & 30th St,32.70649292,-117.1293709,10926,0,,1,N-W/B,,,Imperial&30th,
10927,Main St & 30th St,32.69291853,-117.1293038,10927,0,,1,N-W/B,,,Main&30th,
10928,Aero Dr & Ruffin Rd,32.81005202,-117.1292628,10928,0,,1,M-Street-W/B,,,Aero&Ruffin,
10933,Adams Av & W Mountain View Dr,32.76348527,-117.1263811,10933,0,,1,N-W/B,,,Adams&W Mtn View,
10934,University Av & Iowa St,32.74858146,-117.1261905,10934,0,,1,N-W/B,,,Univ&Iowa,
10935,Market St & 32nd St,32.71179677,-117.1256168,10935,0,,1,F-W/B,,,Mrkt&32nd,
10936,Clairemont Mesa Bl & Ruffin Rd,32.83160222,-117.1262909,10936,0,,1,N-W/B,,,Cmnt Mesa&Ruffin,
10937,Adams Av & 32nd St,32.76349122,-117.1247676,10937,0,,1,N-W/B,,,Adams&32nd,
10938,Imperial Av & 33rd St,32.70685778,-117.1221153,10938,0,,1,N-W/B,,,Imperial&33rd,
10939,Adams Av & 33rd St,32.76345102,-117.1226821,10939,0,,1,N-W/B,,,Adams&33rd,
10941,Aero Dr & West Canyon Av,32.80848477,-117.1223733,10941,0,,1,M-Street-W/B,,,Aero&WCyn,
10942,El Cajon Bl & 33rd St,32.75542033,-117.1218414,10942,0,,1,N-W/B,,,El Cjn&33rd,
10943,University Av & Wabash Av,32.74941212,-117.1206696,10943,0,,1,N-W/B,,,Univ&Wabash,
10946,National Av & 35th St,32.69611025,-117.1187357,10946,0,,1,N-W/B,,,Natl&35th,
10947,Adams Av & Hawley Bl,32.76343392,-117.119263,10947,0,,1,N-W/B,,,Adams&Hawley,
10948,National Av & 36th St,32.69610345,-117.1165773,10948,0,,1,N-W/B,,,Natl&36th,
10949,Ocean View Bl & 36th St,32.70134169,-117.1166353,10949,0,,0,N-W/B,,,Ocn Vw&36th,
10950,Imperial Av & 36th St,32.70496923,-117.1167035,10950,0,,1,N-W/B,,,Imperial&36th,
10951,Market St & 36th St,32.71166973,-117.116363,10951,0,,1,M-Street-W/B,,,Mrkt&36th,
10953,Imperial Av & 37th St,32.7049055,-117.1144273,10953,0,,2,M-Street-W/B,,,Imperial&37th,
10956,Ocean View Bl & 38th St,32.70136606,-117.1123739,10956,0,,0,N-W/B,,,Ocn Vw&38th,
10960,El Cajon Bl & 37th St,32.7553639,-117.1134489,10960,0,,1,N-W/B,,,El Cjn&37th,
10962,Ocean View Bl & 39th St,32.70138098,-117.1102384,10962,0,,0,N-W/B,,,Ocn Vw&39th,
10963,Market St & Quail St,32.71162651,-117.1095776,10963,0,,1,N-E/B,,,Mrkt&Quail,
10966,W 8th St & Roosevelt Av,32.6757028,-117.1077195,10966,0,,1,N-W/B,,,W 8th&Roosevelt,
10967,National Av & 40th St,32.69616073,-117.1079933,10967,0,,1,N-W/B,,,Natl&40th,
10968,Rancho Mission Rd & Friars Rd,32.78848319,-117.1083559,10968,0,,1,M-Street-N/B,,,Rcho Mission&Friars,
10970,University Av & Van Dyke Av,32.74972552,-117.1037468,10970,0,,1,F-W/B,,,Univ&Van Dyke,
10973,Adams Av & Kensington Dr,32.76334272,-117.1071545,10973,0,,1,N-W/B,,,Adams&Kensington,
10975,National Av & 41st St,32.69619496,-117.1058353,10975,0,,1,N-W/B,,,Natl&41st,
10977,Market St & Morrison St,32.71161078,-117.1059102,10977,0,,1,F-W/B,,,Mrkt&Morrison,
10978,University Av & Marlborough Av,32.74975167,-117.1055262,10978,0,,1,N-W/B,,,Univ&Marlborough,
10979,Willow Creek Rd & Appaloosa Rd,32.89914041,-117.1065811,10979,0,,2,N-W/B,,,Willow Creek&Appaloosa,
10980,Poplar St & Snowdrop St,32.73492812,-117.1052555,10980,0,,1,N-W/B,,,Poplar&Snowdrop,
10981,Poplar St & Marlborough Av,32.73596158,-117.1040623,10981,0,,2,N-W/B,,,Poplar&Marlborough,
10982,Ocean View Bl & Marketplace Av,32.70060827,-117.1011842,10982,0,,1,F-W/B,ecc,,Ocn Vw&Mrktplace,
10983,Market St & Denby St,32.71158874,-117.1023469,10983,0,,1,M-Street-W/B,,,Mrkt&Denby,
10986,El Cajon Bl & 43rd St,32.75528888,-117.1017028,10986,0,,1,N-W/B,faielc,,El Cjn&43rd,
10987,Logan Av & Dominion St,32.69694532,-117.1010676,10987,0,,1,N-W/B,,,Logan&Dominion,
10989,University Av & Fairmount Av,32.74972052,-117.1004911,10989,0,,2,N-W/B,unifai,,Univ&Fairmnt,
10990,Tierrasanta Bl & Espledente Bl,32.82313288,-117.1005167,10990,0,,1,N-W/B,,,Trasnta&Espledente,
10992,University Av & Highland Av,32.74970444,-117.0984353,10992,0,,1,N-W/B,,,Univ&Highland,
10993,Imperial Av & 45th St,32.7042541,-117.0977996,10993,0,,1,N-W/B,,,Imperial&45th,
10994,University Av & Chamoune Av,32.74969076,-117.0964252,10994,0,,1,N-W/B,,,Univ&Chamoune,
10997,Imperial Av & 47th St,32.70428506,-117.0932846,10997,0,,1,N-W/B,imp47,,Imperial&47th,
10998,Market St & 47th St,32.71152498,-117.0932303,10998,0,,1,N-W/B,,,Mrkt&47th,
10999,University Av & 47th St,32.74965496,-117.0932244,10999,0,,1,N-W/B,,,Univ&47th,
11000,Logan Av & Jarrett Ct,32.69692223,-117.090812,11000,0,,1,M-Street-W/B,,,Logan&Jarrett,
11005,University Av & Estrella Av,32.74964711,-117.0899426,11005,0,,1,N-W/B,,,Univ&Estrella,
11007,Imperial Av & 50th St,32.70422876,-117.0866199,11007,0,,1,N-W/B,,,Imperial&50th,
11008,E St & 4th Av,32.64382497,-117.0850205,11008,0,,1,N-W/B,,,E&4th,
11009,Montezuma Rd & Collwood Bl,32.77027772,-117.0858418,11009,0,,1,N-W/B,,,Mntzma&Collwood,
11010,El Cajon Bl & Altadena Av,32.75707862,-117.085554,11010,0,,1,N-W/B,,,El Cjn&Altadena,
11011,Olvera Av & Euclid Av,32.6974148,-117.0846569,11011,0,,1,N-W/B,,,Olvera&Euclid,
11012,Roswell St & 51st St,32.71177093,-117.0841427,11012,0,,2,N-W/B,,,Roswell&51st,
11013,El Cajon Bl & 52nd St,32.75740124,-117.0833679,11013,0,,1,N-W/B,,,El Cjn&52nd,
11014,University Av & 52nd St,32.74917524,-117.0833291,11014,0,,1,N-W/B,,,Univ&52nd,
11015,Imperial Av & San Jacinto Dr,32.70583391,-117.0825553,11015,0,,1,N-W/B,,,Imperial&San Jacinto,
11016,Zion Av & 51st St,32.79296151,-117.0829332,11016,0,,1,N-W/B,,,Zion&51st,
11017,University Av & Shiloh Rd,32.74920485,-117.0813845,11017,0,,1,M-Street-W/B,,,Univ&Shiloh,
11019,Roswell St & Hilltop Dr,32.71406522,-117.0805816,11019,0,,2,N-W/B,,,Roswell&Hilltop,
11020,Grape St & Champion St,32.72609375,-117.0800089,11020,0,,2,M-Street-W/B,,,Grape&Champion,
11021,University Av & 54th St,32.74862597,-117.0783673,11021,0,,1,M-Street-W/B,univ54,,Univ&54th,
11022,Imperial Av & 54th St,32.70722411,-117.0785536,11022,0,,1,N-W/B,,,Imperial&54th,
11023,Roswell St & Hanover St,32.71477386,-117.0786083,11023,0,,2,N-W/B,,,Roswell&Hanover,
11024,Olvera Av & San Onofre Ter,32.69897575,-117.0773449,11024,0,,1,N-W/B,,,Olvera&San Onofre,
11025,El Cajon Bl & Dayton St,32.75818964,-117.0777123,11025,0,,1,F-W/B,,,El Cjn&Dayton,
11026,Streamview Dr & 55th St,32.74277747,-117.0770927,11026,0,,0,N-W/B,,,Strmvw&55th,
11027,Roswell St & 56th St,32.71596119,-117.0753325,11027,0,,1,N-W/B,,,Roswell&56th,
11029,Market St & Radio Dr,32.7101172,-117.0721438,11029,0,,2,N-W/B,,,Mrkt&Radio,
11030,Rancho Bernardo Rd & Bernardo Center Dr,33.02302134,-117.0735033,11030,0,,0,N-W/B,berran,,Rcho Bdo&Bdo Ctr,
11031,Montezuma Rd & College Av,32.77085083,-117.0708888,11031,0,,1,F-W/B,,,Mntzma&Coll,
11032,Market St & Merlin Dr,32.7101058,-117.0709668,11032,0,,2,N-W/B,,,Mrkt&Merlin,
11033,El Cajon Bl & 59th St,32.75990727,-117.0703315,11033,0,,1,N-W/B,,,El Cjn&59th,
11037,Waring Rd & Galewood St,32.79461229,-117.0682988,11037,0,,1,N-N/B,,,Waring&Galewood,
11038,Rancho Bernardo Rd & Acena Dr,33.02269371,-117.0698625,11038,0,,1,N-W/B,,,Rcho Bdo&Acena,
11039,Montezuma Rd & 63rd St,32.77053055,-117.0640541,11039,0,,0,N-W/B,,,Mntzma&63rd,
11040,University Av & College Av,32.75306553,-117.064218,11040,0,,1,N-W/B,unicol,,Univ&Coll,
11041,Navajo Rd & Margerum Av,32.79665664,-117.064224,11041,0,,1,N-W/B,,,Navajo&Margerum,
11042,Imperial Av & 63rd St,32.71012939,-117.0624234,11042,0,,1,M-Street-W/B,,,Imperial&63rd,
11044,El Cajon Bl & Art St,32.76517643,-117.0607223,11044,0,,1,N-W/B,,,El Cjn&Art,
11047,Imperial Av & 65th St,32.71068424,-117.0578739,11047,0,,1,N-W/B,,,Imperial&65th,
11049,El Cajon Bl & Rolando Bl,32.76720356,-117.0571398,11049,0,,1,N-W/B,,,El Cjn&Rolando,
11050,Montezuma Rd & Reservoir Dr,32.76909711,-117.0563243,11050,0,,1,N-W/B,,,Mntzma&Reservoir,
11051,Skyline Dr & Leghorn Av,32.70138283,-117.0554319,11051,0,,1,N-W/B,woosky,,Skyline&Leghorn,
11052,University Av & Aragon Dr,32.75551704,-117.0546029,11052,0,,1,N-W/B,,,Univ&Aragon,
11053,El Cajon Bl & 67th St,32.76873316,-117.0527067,11053,0,,1,N-W/B,,,El Cjn&67th,
11054,Imperial Av & 68th St,32.71150275,-117.0512167,11054,0,,0,M-Street-W/B,,,Imperial&68th,
11056,Lisbon St & Imperial Av,32.71210461,-117.0486831,11056,0,,1,N-W/B,,,Lisbon&Imperial,
11058,Madera St & Primera St,32.72040309,-117.0489859,11058,0,,2,F-W/B,,,Madera&Primera,
11061,Jackson Dr & Hyde Park Dr,32.80254508,-117.0446413,11061,0,,1,N-N/B,,,Jackson&Hyde Park,
11062,Madera St & Shirley Ln,32.72601005,-117.043444,11062,0,,2,N-W/B,,,Madera&Shirley,
11063,Skyline Dr & Sychar Rd,32.70355163,-117.0426697,11063,0,,1,N-W/B,,,Skyline&Sychar,
11065,El Cajon Bl & Keeney St,32.76890444,-117.0380723,11065,0,,1,N-W/B,,,El Cjn&Keeney,
11067,Skyline Dr & Siena St,32.70287609,-117.0365686,11067,0,,1,N-W/B,,,Skyline&Siena,
11068,University Av & Lowell St,32.75801356,-117.0369925,11068,0,,1,N-W/B,,,Univ&Lowell,
11069,San Vicente St & Meadowbrook Dr,32.70870028,-117.0352519,11069,0,,1,N-W/B,,,San Vicente&Mdwbrk,
11070,Skyline Dr & Deerock Pl,32.70230789,-117.0347268,11070,0,,1,N-W/B,,,Skyline&Deerock,
11071,San Vicente St & San Vicente Ct,32.70963065,-117.0333063,11071,0,,1,N-W/B,,,San Vicente&San Vicente,
11072,Jackson Dr & Lake Shore Dr,32.79790309,-117.0347261,11072,0,,2,N-W/B,,,Jackson&Lake Shore,
11074,University Av & Parks Av,32.7606914,-117.0329764,11074,0,,1,N-W/B,,,Univ&Parks,
11076,San Vicente St & Rytko St,32.71089623,-117.0318059,11076,0,,2,N-W/B,,,San Vicente&Rytko,
11079,El Cajon Bl & Parks Av,32.76839032,-117.0339525,11079,0,,0,N-W/B,,,El Cjn&Parks,
11080,La Mesa Bl & El Cajon Bl,32.76809885,-117.0294605,11080,0,,1,N-W/B,,,La Mesa&El Cjn,
11081,San Vicente St & Sawtelle Av,32.71195674,-117.0266493,11081,0,,2,N-W/B,,,San Vicente&Sawtelle,
11083,Jamacha Rd & Osage Dr,32.71870613,-117.0232917,11083,0,,2,F-W/B,,,Jamacha&Osage,
11085,Jackson Dr & Boulder Lake Av,32.79371804,-117.0201821,11085,0,,2,N-W/B,,,Jackson&Boulder Lake,
11089,La Mesa Bl & Rosehedge Dr,32.76908948,-117.0125561,11089,0,,1,F-W/B,,,La Mesa&Rosehedge,
11106,Pearl St & Cuvier St,32.83939841,-117.2776563,11106,0,,1,F-W/B,,,Pearl&Cuvier,
11107,Silverado St & Herschel Av,32.8453693,-117.2732262,11107,0,,1,F-S/B,silher,,Silverado&Herschel,
11108,Pearl St & Eads Av,32.84012828,-117.2744969,11108,0,,1,N-W/B,,,Pearl&Eads,
11111,Torrey Pines Rd & Prospect Pl,32.8467625,-117.2679414,11111,0,,1,F-S/B,,,Try Pines&Prospect,
11112,Torrey Pines Rd & Princess St,32.84880504,-117.2629815,11112,0,,1,F-W/B,,,Try Pines&Princess,
11113,Turquoise St & Mission Bl,32.80858099,-117.2600923,11113,0,,1,F-W/B,,,Turquoise&Mission,
11115,Garnet Av & Bayard St,32.79710469,-117.2534912,11115,0,,1,N-W/B,baygar,,Garnet&Bayard,
11116,Orchard Av & Sunset Cliffs Bl,32.73907138,-117.2528954,11116,0,,1,F-W/B,orcsun,,Orchard&Sunset Cliffs,
11117,Garnet Av & Cass St,32.79751276,-117.2516409,11117,0,,1,N-W/B,,,Garnet&Cass,
11119,Grand Av & Cass St,32.79554321,-117.2514981,11119,0,,1,F-W/B,,,Grand&Cass,
11121,W Mission Bay Dr & Gleason Rd,32.77154811,-117.2471294,11121,0,,1,F-W/B,,,W Mission Bay&Gleason,
11122,Garnet Av & Everts St,32.7982143,-117.2485053,11122,0,,1,F-W/B,,,Garnet&Everts,
11123,Grand Av & Everts St,32.79632803,-117.2479209,11123,0,,1,F-W/B,,,Grand&Everts,
11124,Garnet Av & Haines St,32.79943566,-117.2429281,11124,0,,1,F-W/B,,,Garnet&Haines,
11125,Voltaire St & Ebers St,32.74904687,-117.2415439,11125,0,,1,F-W/B,,,Voltaire&Ebers,
11127,Garnet Av & Ingraham St,32.79979808,-117.241266,11127,0,,1,F-W/B,inggar,,Garnet&Ingraham,
11128,Voltaire St & Froude St,32.74795878,-117.2397916,11128,0,,1,F-W/B,,,Voltaire&Froude,
11129,Grand Av & Ingraham St,32.79794185,-117.2407016,11129,0,,1,F-W/B,grding,,Grand&Ingraham,
11131,W Mission Bay Dr & Dana Landing Rd,32.76572698,-117.2382118,11131,0,,1,F-W/B,,,W Mission Bay&Dana Landing,
11132,West Point Loma Bl & Nimitz Bl,32.75128446,-117.236365,11132,0,,1,F-W/B,,,WPt Loma&Nimitz,
11133,Voltaire St & Mendocino Bl,32.74548273,-117.2359683,11133,0,,1,F-W/B,,,Voltaire&Mendocino,
11134,Voltaire St & Catalina Bl,32.7440973,-117.2349576,11134,0,,1,F-W/B,volcat,,Voltaire&Catalina,
11135,Garnet Av & Lamont St,32.80103195,-117.2358027,11135,0,,1,F-W/B,garlam,,Garnet&Lamont,
11136,Grand Av & Lamont St,32.79913742,-117.235212,11136,0,,1,F-W/B,,,Grand&Lamont,
11137,Voltaire St & San Clemente St,32.74297442,-117.2334197,11137,0,,1,F-W/B,,,Voltaire&San Clemente,
11138,Voltaire St & Las Lomas St,32.74172349,-117.2313926,11138,0,,1,F-W/B,,,Voltaire&Las Lomas,
11140,West Point Loma Bl & Rialto St,32.75259278,-117.2308469,11140,0,,1,M-TC-Train-W/B,,,WPt Loma&Rialto,
11141,Grand Av & Noyes St,32.79992506,-117.2315662,11141,0,,1,F-W/B,,,Grand&Noyes,
11142,Garnet Av & Olney St,32.80225058,-117.2301504,11142,0,,1,F-W/B,,,Garnet&Olney,
11143,Voltaire St & Poinsettia Dr,32.74046993,-117.2293461,11143,0,,1,F-W/B,volpoi,,Voltaire&Poinsettia,
11145,Nimitz Bl & Rosecrans St,32.72887013,-117.2260045,11145,0,,1,F-W/B,nimros,,Nimitz&Rosecrans,
11147,Grand Av & Culver St,32.80116569,-117.225888,11147,0,,1,F-W/B,,,Grand&Culver,
11150,West Point Loma Bl & Loma Riviera Dr,32.75359112,-117.2242809,11150,0,,1,F-W/B,,,WPt Loma&Loma Riviera,
11151,Nobel Dr & Lebon Dr,32.86860018,-117.2252876,11151,0,,1,F-W/B,nobleb,,Nobel&Lebon,
11152,Garnet Av & Soledad Mountain Rd,32.8048892,-117.2242435,11152,0,,1,F-W/B,,,Garnet&Soledad Mtn,
11153,La Jolla Village Dr & Lebon Dr,32.87125007,-117.2238546,11153,0,,1,F-W/B,,,LJ Vlge&Lebon,
11154,Arriba St & Regents Rd,32.86151534,-117.2234342,11154,0,,1,F-W/B,,,Arriba&Rgnts,
11155,N Harbor Dr & Nimitz Bl,32.72579112,-117.2205141,11155,0,,1,F-E/B,,,N Harbor&Nimitz,
11156,Garnet Av & Bond St,32.80570669,-117.2213039,11156,0,,0,M-Street-W/B,,,Garnet&Bond,
11158,Grand Av & Bond St,32.80231337,-117.2204626,11158,0,,1,F-W/B,,,Grand&Bond,
11161,N Harbor Dr & Laning Rd,32.72714991,-117.2186366,11161,0,,1,F-W/B,,,N Harbor&Laning,
11162,Midway Dr & Duke St,32.75377216,-117.217586,11162,0,,1,N-N/B,,,Midway&Duke,
11163,Nobel Dr & Regents Rd,32.86781453,-117.219296,11163,0,,0,F-W/B,regnob,,Nobel&Rgnts,
11166,Grand Av & Mission Bay Dr,32.80248592,-117.2175277,11166,0,,1,F-W/B,gramis,,Grand&Mission Bay,
11167,La Jolla Village Dr & Executive Wy,32.87382936,-117.2100079,11167,0,,1,F-W/B,,,LJ Vlge&Executive,
11168,Balboa Av & Moraga Av,32.80789575,-117.2113135,11168,0,,1,F-W/B,,,Balboa&Moraga,
11169,Midway Dr & East Dr,32.75051868,-117.2097442,11169,0,,1,F-N/B,,,Midway&East,
11170,Governor Dr & Mercer St,32.85196298,-117.2102448,11170,0,,1,F-W/B,,,Governor&Mercer,
11171,Clairemont Mesa Bl & Pocahontas Av,32.8278535,-117.2091061,11171,0,,1,F-W/B,,,Cmnt Mesa&Pocahontas,
11173,Rosecrans St & Midway Dr,32.74938963,-117.2064827,11173,0,,1,F-W/B,rosmid,,Rosecrans&Midway,
11175,Morena Bl & Frankfort St,32.774865,-117.2062225,11175,0,,1,F-N/B,,,Morena&Frankfort,
11176,Morena Bl & Knoxville St,32.77345638,-117.2039136,11176,0,,1,F-N/B,,,Morena&Knoxville,
11177,Governor Dr & Genesee Av,32.85475361,-117.2051693,11177,0,,1,F-W/B,gengov,,Governor&Gnsee,
11180,Clairemont Mesa Bl & Rolfe Rd,32.82824365,-117.2027331,11180,0,,1,F-W/B,,,Cmnt Mesa&Rolfe,
11182,Balboa Av & Clairemont Dr,32.81189465,-117.201762,11182,0,,1,F-W/B,clabal,,Balboa&Clairemont,
11186,Clairemont Mesa Bl & Dubois Dr,32.83451878,-117.1980575,11186,0,,1,F-W/B,,,Cmnt Mesa&Dubois,
11189,Clairemont Mesa Bl & Genesee Av,32.83463841,-117.1953599,11189,0,,1,F-W/B,clagnW,clagen,Cmnt Mesa&Gnsee,
11195,Linda Vista Rd & Brunner St,32.76958763,-117.1901495,11195,0,,1,F-W/B,,,L Vsta&Brunner,
11200,Clairemont Mesa Bl & Diane Av,32.83463213,-117.18753,11200,0,,1,F-W/B,,,Cmnt Mesa&Diane,
11202,Balboa Av & Mt Everest Bl,32.81804721,-117.1857617,11202,0,,1,F-W/B,,,Balboa&Mt Everest,
11208,Clairemont Mesa Bl & Longford St,32.83458398,-117.1830009,11208,0,,1,F-W/B,,,Cmnt Mesa&Longford,
11209,Balboa Av & Genesee Av,32.81932025,-117.182429,11209,0,,1,F-W/B,balgen,,Balboa&Gnsee,
11210,Miramar Rd & Miramar Mall,32.87712292,-117.1833543,11210,0,,1,F-W/B,mirmal,,Miramar&Miramar Mall,
11212,Clairemont Mesa Bl & Limerick Av,32.83455772,-117.1791916,11212,0,,1,F-W/B,,,Cmnt Mesa&Limerick,
11213,Lewis St & Palmetto Wy,32.75185651,-117.1778575,11213,0,,0,F-W/B,lewste,,Lewis&Palmetto,
11214,Miramar Rd & Miramar Pl,32.87776017,-117.1790323,11214,0,,1,F-W/B,,,Miramar&Miramar,
11216,Balboa Av & Mt Abernathy Av,32.82047985,-117.1766245,11216,0,,1,F-W/B,,,Balboa&Mt Abernathy,
11217,Lewis St & Jackdaw St,32.75188861,-117.1743126,11217,0,,0,F-W/B,,,Lewis&Jackdaw,
11221,Washington St & Goldfinch St,32.74995457,-117.1716187,11221,0,,1,F-W/B,,,Wshngtn&Goldfinch,
11223,Miramar Rd & Camino Santa Fe,32.87811729,-117.1731893,11223,0,,1,F-W/B,,,Miramar&Cmo Santa Fe,
11224,Balboa Av & Cannington Dr,32.82043983,-117.1720571,11224,0,,1,F-W/B,,,Balboa&Cannington,
