stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place,reference_place,stop_name_short,stop_url
11745,4th Av & D St,32.647237534,-117.086797337,11745,0,,1,N-S/B,,,4th&D,
11748,4th Av & Flower St,32.645483155,-117.086111478,11748,0,,1,N-S/B,,,4th&Flower,
11749,Euclid Av & La Paz Dr,32.698004893,-117.085185855,11749,0,,1,F-S/B,,,Euclid&La Paz,
11750,Euclid Av & Guymon St,32.712552963,-117.085144890,11750,0,,1,N-S/B,,,Euclid&Guymon,
11751,West Bernardo Dr & The Pointe,33.015839983,-117.082479154,11751,0,,2,M-Street-S/B,,,WBdo&The Pte,
11754,3rd Av & F St,32.641102622,-117.079970650,11754,0,,1,N-S/B,3rdf,,3rd&F,
11755,Collwood Bl & Monroe Av,32.760004364,-117.080878093,11755,0,,1,N-S/B,,,Collwood&Monroe,
11756,54th St & Pirotte Dr,32.728966196,-117.080377356,11756,0,,1,N-S/B,,,54th&Pirotte,
11759,54th St & Laurel St,32.730946048,-117.079830203,11759,0,,2,N-S/B,,,54th&Laurel,
11760,54th St & Krenning St,32.736130239,-117.079752196,11760,0,,1,N-S/B,,,54th&Krenning,
11761,54th St & Redwood St,32.737872960,-117.079726329,11761,0,,1,N-S/B,,,54th&Redwood,
11763,Bayview Heights Dr & 1670,32.723165732,-117.078911562,11763,0,,1,M-Street-W/B,,,Bayview Heights&1670,
11764,Bayview Heights Dr & Hudson Bay Ter,32.725555506,-117.075845045,11764,0,,0,N-S/B,,,Bayview Heights&Hudson Bay,
11765,Pyramid St & Kenwood St,32.712083886,-117.073976252,11765,0,,0,N-S/B,,,Pyramid&Kenwood,
11766,Kelton Rd & Pyramid St,32.713857987,-117.073778261,11766,0,,0,N-E/B,,,Kelton&Pyramid,
11767,58th St & Mira Flores Dr,32.700313914,-117.073290879,11767,0,,1,N-S/B,,,58th&Mira Flores,
11768,Pitta St & Market St,32.710332729,-117.072796021,11768,0,,0,N-S/B,,,Pitta&Mrkt,
11769,3rd Av & L St,32.620797741,-117.072000091,11769,0,,1,N-S/B,,,3rd&L,
11770,Bernardo Center Dr & Rancho Bernardo Rd,33.024245983,-117.074506656,11770,0,,1,N-S/B,,,Bdo Ctr&Rcho Bdo,
11771,3rd Av & Naples St,32.613854132,-117.069253013,11771,0,,1,N-S/B,,,3rd&Naples,
11773,3rd Av & Oxford St,32.610561738,-117.067968977,11773,0,,1,N-S/B,,,3rd&Oxford,
11775,Waring Rd & Galewood St,32.794655844,-117.068777537,11775,0,,1,N-S/B,,,Waring&Galewood,
11777,3rd Av & Palomar St,32.607104884,-117.066615323,11777,0,,1,N-S/B,3rdpal,,3rd&Palomar,
11778,College Av & Soria Dr,32.762122468,-117.067030869,11778,0,,1,N-S/B,,,Coll&Soria,
11779,3rd Av & Quintard St,32.603913829,-117.065381127,11779,0,,1,N-S/B,,,3rd&Quintard,
11780,College Av & Lance St,32.792584534,-117.066958793,11780,0,,1,N-S/B,,,Coll&Lance,
11781,College Av & Adelaide Av,32.757475808,-117.066457579,11781,0,,2,F-S/B,,,Coll&Adelaide,
11783,Beyer Wy & Palm Av,32.584009299,-117.062061289,11783,0,,1,N-S/B,beypal,,Beyer&Palm,
11784,Picador Bl & Beyer Wy,32.582090414,-117.061712516,11784,0,,1,N-S/B,,,Picador&Beyer,
11785,College Av & Del Cerro Bl,32.783681579,-117.062047698,11785,0,,1,N-S/B,,,Coll&Del Cerro,
11786,Picador Bl & Caminito Quixote,32.578235117,-117.058664648,11786,0,,1,N-S/B,,,Picador&Cmto Quixote,
11788,Picador Bl & Cedar Glen Wy,32.575810617,-117.055782668,11788,0,,1,N-S/B,,,Picador&Cedar Glen,
11789,Picador Bl & Del Sol Bl,32.573910282,-117.054275417,11789,0,,1,N-S/B,,,Picador&Del Sol,
11791,College Av & College Grove Dr,32.744661112,-117.054929864,11791,0,,2,N-S/B,,,Coll&Coll Grove,
11793,Madera St & Ramon St,32.723852007,-117.045651865,11793,0,,1,N-W/B,,,Madera&Ramon,
11794,Lake Murray Bl & Connecticut Av,32.775659305,-117.045072245,11794,0,,1,N-S/B,,,Lake Murray&Connecticut,
11795,Massachusetts Av & San Miguel Av,32.736204311,-117.042999231,11795,0,,1,M-Street-S/B,masmig,,Mass&San Miguel,
11796,Massachusetts Av & Central Av,32.739005153,-117.042978907,11796,0,,1,N-S/B,,,Mass&Central,
11797,Massachusetts Av & Broadway,32.741872809,-117.042954631,11797,0,,1,F-S/B,,,Mass&Brdwy,
11798,Massachusetts Av & Madera St,32.727695437,-117.042929171,11798,0,,1,M-Street-S/B,,,Mass&Madera,
11800,Meadowbrook Dr & Knollwood Rd,32.707337067,-117.032652029,11800,0,,0,M-Street-S/B,,,Mdwbrk&Knollwood,
11801,Meadowbrook Dr & Gribble St,32.703488920,-117.030959983,11801,0,,0,N-S/B,,,Mdwbrk&Gribble,
11803,Meadowbrook Dr & Brookhaven Rd,32.699884463,-117.029845598,11803,0,,1,N-S/B,,,Mdwbrk&Brookhaven,
11804,Baltimore Dr & Parkway Dr,32.775551155,-117.027535402,11804,0,,1,M-Street-E/B,,,Baltimore&Parkway,
11805,Skyline Dr & Mt Vernon St,32.731504367,-117.027023211,11805,0,,1,F-S/B,,,Skyline&Mt Vernon,
11806,Skyline Dr & Lincoln St,32.738686538,-117.026527191,11806,0,,0,N-S/B,,,Skyline&Lincoln,
11807,Skyline Dr & Sanford Dr,32.720403386,-117.026125507,11807,0,,1,M-Street-S/B,,,Skyline&Sanford,
11808,Cardiff St & Carlisle Dr,32.718705980,-117.025941492,11808,0,,1,N-S/B,carcar,,Cardiff&Carlisle,
11809,San Vicente St & Cardiff St,32.712289114,-117.024932441,11809,0,,2,F-W/B,,,San Vicente&Cardiff,
11810,Jamacha Rd & Darby St,32.717022146,-117.020523101,11810,0,,2,N-E/B,,,Jamacha&Darby,
11811,Lake Murray Bl & Jackson Dr,32.793522317,-117.018511091,11811,0,,1,N-S/B,lakjac,,Lake Murray&Jackson,
11817,Lake Murray Bl & San Carlos Dr,32.799977053,-117.012986290,11817,0,,1,N-S/B,,,Lake Murray&San Carlos,
11818,Lake Murray Bl & Lynnhaven Ln,32.801280861,-117.011930160,11818,0,,1,N-S/B,,,Lake Murray&Lynnhaven,
11819,Grossmont Center Dr & Center Dr,32.780282425,-117.010147750,11819,0,,1,F-E/B,,,Grossmont Ctr&Ctr,
11820,Gillispie Dr & Jamacha Bl,32.707838080,-117.007435959,11820,0,,1,N-S/B,giljam,,Gillispie&Jamacha,
11824,La Jolla Bl & Gravilla St,32.828774253,-117.277118841,11824,0,,1,F-S/B,,,LJ&Gravilla,
11825,La Jolla Bl & Bonair St,32.830514901,-117.276689892,11825,0,,1,F-S/B,,,LJ&Bonair,
11826,La Jolla Bl & La Canada St,32.819755111,-117.273286519,11826,0,,1,F-S/B,,,LJ&La Canada,
11827,Girard Av & Torrey Pines Rd,32.841285384,-117.272843328,11827,0,,1,M-Street-S/B,,,Girard&Try Pines,
11829,La Jolla Bl & Forward St,32.813619279,-117.269429782,11829,0,,1,F-S/B,,,LJ&Forward,
11831,La Jolla Bl & Colima St,32.810933167,-117.266524713,11831,0,,1,M-Street-S/B,,,LJ&Colima,
11832,Mission Bl & Opal St,32.805665361,-117.258340463,11832,0,,1,F-S/B,,,Mission&Opal,
11833,Mission Bl & Felspar St,32.797196085,-117.255770242,11833,0,,1,F-S/B,misfel,,Mission&Felspar,
11835,Torrey Pines Rd & Calle De La Plata,32.850234811,-117.256089839,11835,0,,1,F-W/B,,,Try Pines&Calle De Laata,
11837,Mission Bl & Thomas Av,32.793420944,-117.254591436,11837,0,,1,F-S/B,,,Mission&Thomas,
11841,Cable St & Coronado Av,32.741443969,-117.253159784,11841,0,,2,F-S/B,,,Cable&Crndo,
11843,Mission Bl & El Carmel Pl,32.778132593,-117.252682915,11843,0,,1,F-S/B,,,Mission&El Carmel,
11844,Mission Bl & San Juan Pl,32.780177978,-117.252624859,11844,0,,1,F-S/B,,,Mission&San Juan,
11845,Mission Bl & Santa Clara Pl,32.782358161,-117.252552066,11845,0,,1,F-S/B,,,Mission&Santa Clara,
11846,Mission Bl & San Luis Obisbo Pl,32.776076294,-117.252392721,11846,0,,1,F-S/B,,,Mission&San Luis Obisbo,
11847,La Jolla Shores Dr & Camino Del Collado,32.861501056,-117.253388628,11847,0,,0,F-S/B,,,LJ Shores&Cmo Del Collado,
11849,Mission Bl & Santa Barbara Pl,32.774023322,-117.251692649,11849,0,,1,F-S/B,,,Mission&Santa Barbara,
11850,La Jolla Shores Dr & Downwind Way,32.867671648,-117.252086549,11850,0,,1,F-S/B,,,LJ Shores&Downwind Way,
11851,Cable St & Narragansett Av,32.744018098,-117.250945003,11851,0,,1,F-S/B,,,Cable&Narragansett,
11852,La Jolla Shores Dr & Biological Grade,32.869449728,-117.251707499,11852,0,,1,F-S/B,,,LJ Shores&Biological Grade,
11853,Catalina Bl & NRAD (Gate 3),32.705771711,-117.248973048,11853,0,,0,F-S/B,spawar,,Catalina&NRAD (Gate 3),
11854,Cable St & Newport Av,32.745642863,-117.249542178,11854,0,,1,F-S/B,cabnew,,Cable&Newport,
11856,Catalina Bl & Electron Dr (Gate 2),32.709475606,-117.249112555,11856,0,,0,F-S/B,nradmg,,Catalina&EleCtron (Gate 2),
11859,Cabrillo Memorial Hwy & McClelland Rd,32.698943261,-117.247410129,11859,0,,2,M-Street-S/B,,,Cabrillo Memorial Hwy&McClelland,
11861,Catalina Bl & Dupont St,32.715552317,-117.247451772,11861,0,,0,F-S/B,,,Catalina&Dupont,
11863,Cabrillo Memorial Hwy & Woodward St,32.696768929,-117.246420114,11863,0,,2,F-S/B,wdgate,,Cabrillo Memorial Hwy&Woodward,
11864,Catalina Bl & Lomaland Dr,32.718827464,-117.246568699,11864,0,,0,F-S/B,,,Catalina&Lomaland,
11866,Cable St & Brighton Av,32.749050022,-117.246611312,11866,0,,1,F-S/B,,,Cable&Brighton,
11867,La Jolla Shores Dr & Horizon Way,32.871272036,-117.247627678,11867,0,,1,F-W/B,,,LJ Shores&Horizon Way,
11868,Catalina Bl & Talbot St,32.722518409,-117.245589461,11868,0,,0,F-S/B,,,Catalina&Talbot,
11869,Cabrillo Memorial Hwy & Ft Rosecrans Cemetery Gate,32.688565128,-117.244988296,11869,0,,2,F-S/B,,,Cabrillo Memorial Hwy&Ft Rosecrans Cemetery Gate,
11870,Cable St & Voltaire St,32.750829612,-117.245089733,11870,0,,1,F-S/B,cabvol,,Cable&Voltaire,
11873,La Jolla Shores Dr & Inyaha Ln,32.873984404,-117.244955037,11873,0,,1,F-W/B,,,LJ Shores&Inyaha,
11876,N Torrey Pines Rd & La Jolla Shores Dr,32.874900748,-117.243796088,11876,0,,1,F-S/B,torlaj,,N Try Pines&LJ Shores,
11878,West Point Loma Bl & Sunset Cliffs Bl,32.750949215,-117.241841782,11878,0,,1,N-W/B,,,WPt Loma&Sunset Cliffs,
11881,Ingraham St & Garnet Av,32.799501889,-117.240842844,11881,0,,1,F-S/B,inggar,,Ingraham&Garnet,
11882,N Torrey Pines Rd & Scripps Clinic Drwy,32.894078405,-117.241259876,11882,0,,2,F-S/B,scripp,,N Try Pines&Scripps Clinic,
11885,N Torrey Pines Rd & Genesee Av,32.891358940,-117.241405149,11885,0,,2,F-S/B,ntrgen,,N Try Pines&Gnsee,
11886,Ingraham St & Reed Av,32.795726605,-117.239664647,11886,0,,0,F-S/B,,,Ingraham&Reed,
11889,Ingraham St & Pacific Beach Dr,32.793773892,-117.239135058,11889,0,,1,F-S/B,,,Ingraham&Pcfc Bch,
11890,Rosecrans St & Owen St,32.712264771,-117.237927782,11890,0,,0,F-S/B,,,Rosecrans&Owen,
11891,Rosecrans St & Qualtrough St,32.714078636,-117.237262111,11891,0,,0,M-Street-W/B,,,Rosecrans&Qualtrough,
11892,Rosecrans St & Kona Wy,32.716119183,-117.236433135,11892,0,,2,M-Street-W/B,,,Rosecrans&Kona,
11893,Rosecrans St & Armada Pl,32.717852066,-117.235925814,11893,0,,0,F-W/B,,,Rosecrans&Armada,
11894,Ingraham St & Vacation Rd,32.774677510,-117.235299545,11894,0,,1,F-S/B,,,Ingraham&Vacation,
11896,Ingraham St & Dana Landing Rd,32.767414932,-117.233695833,11896,0,,1,F-S/B,,,Ingraham&Dana Landing,
11897,Rosecrans St & Talbot St,32.720061762,-117.233186832,11897,0,,2,F-W/B,,,Rosecrans&Talbot,
11902,Gilman & Myers,32.876954575,-117.234787041,11902,0,,0,F-E/B,gilmye,,Gilman&Myers,
11906,Rosecrans St & Nimitz Bl,32.728933242,-117.225322300,11906,0,,1,F-E/B,rosni1,,Rosecrans&Nimitz,
11909,Palmilla Dr & Lebon Dr,32.864522048,-117.225200072,11909,0,,1,F-S/B,,,Palmilla&Lebon,
11910,Rosecrans St & Russell St,32.732079388,-117.223002779,11910,0,,1,F-W/B,,,Rosecrans&Russell,
11915,Regents Rd & Nobel Dr,32.867239443,-117.219377636,11915,0,,1,F-S/B,regnob,,Rgnts&Nobel,
11916,Rosecrans St & Curtis St,32.738620720,-117.217432629,11916,0,,1,F-W/B,,,Rosecrans&Curtis,
11919,Clairemont Mesa Bl & 3305,32.829612867,-117.214711662,11919,0,,1,M-Street-E/B,,,Cmnt Mesa&3305,
11921,Genesee Av & Esplanade Ct,32.869959288,-117.214191929,11921,0,,1,F-S/B,utc_2,,Gnsee&Esplanade,
11923,La Jolla Village Dr & Genesee Av,32.872645396,-117.214512545,11923,0,,1,F-W/B,ljgenW,,LJ Vlge&Gnsee,
11924,Genesee Av & Nobel Dr,32.866276547,-117.213521055,11924,0,,1,F-S/B,,,Gnsee&Nobel,
11928,Rosecrans St & N Evergreen St,32.747059135,-117.209634954,11928,0,,1,F-W/B,,,Rosecrans&N Evergreen,
11929,Morena Bl & Littlefield St,32.780486697,-117.207516639,11929,0,,0,M-Street-S/B,,,Morena&Littlefield,
11930,Morena Bl & Napier St,32.782146317,-117.207225581,11930,0,,1,M-Street-S/B,,,Morena&Napier,
11932,Clairemont Dr & Joplin Av,32.824240469,-117.206104495,11932,0,,1,F-S/B,,,Clairemont&Joplin,
11933,Clairemont Dr & Clairemont Mesa Bl,32.827232406,-117.206260695,11933,0,,1,F-S/B,claclm,,Clairemont&Cmnt Mesa,
11935,Genesee Av & Calgary Dr,32.857433255,-117.205546804,11935,0,,1,M-Street-S/B,,,Gnsee&Calgary,
11936,Clairemont Dr & Indian Wy,32.821730485,-117.205113709,11936,0,,1,F-S/B,,,Clairemont&Indian,
11937,Genesee Av & Governor Dr,32.854090181,-117.204592212,11937,0,,1,F-S/B,gengvS,,Gnsee&Governor,
11938,Genesee Av & Radcliffe Ln,32.852461617,-117.204066565,11938,0,,1,N-S/B,,,Gnsee&Radcliffe,
11939,Clairemont Dr & Fox Av,32.817288680,-117.201934218,11939,0,,1,F-S/B,,,Clairemont&Fox,
11941,Clairemont Mesa Bl & Lakehurst Av,32.830443941,-117.201829064,11941,0,,1,F-W/B,,,Cmnt Mesa&Lakehurst,
11942,Clairemont Dr & Ute Dr,32.809010627,-117.201154726,11942,0,,1,F-S/B,,,Clairemont&Ute,
11944,Clairemont Dr & Balboa Av,32.811234301,-117.201139691,11944,0,,1,F-S/B,clabal,,Clairemont&Balboa,
11945,Clairemont Dr & Chippewa Ct,32.813370206,-117.201100923,11945,0,,1,F-S/B,,,Clairemont&Chippewa,
11946,Clairemont Dr & Rappahannock Av,32.805475548,-117.200859429,11946,0,,1,F-S/B,,,Clairemont&Rappahannock,
11948,Clairemont Dr & Dakota Dr,32.802577403,-117.198156231,11948,0,,1,F-S/B,,,Clairemont&Dakota,
11949,Linda Vista Rd & Napa St,32.764919663,-117.197464643,11949,0,,1,F-S/B,livnap,,L Vsta&Napa,
11950,Clairemont Dr & Blackfoot Av,32.800539404,-117.196181663,11950,0,,1,F-S/B,,,Clairemont&Blackfoot,
11951,Clairemont Dr & Calle Neil,32.799636248,-117.195319322,11951,0,,1,M-Street-S/B,,,Clairemont&Calle Neil,
11952,Linda Vista Rd & Mildred St,32.767883791,-117.194796397,11952,0,,1,F-S/B,,,L Vsta&Mildred,
11953,Genesee Av & Clairemont Mesa Bl,32.834039795,-117.194926984,11953,0,,1,F-S/B,,,Gnsee&Cmnt Mesa,
11954,Genesee Av & Bannock Av,32.832613478,-117.194905162,11954,0,,1,F-S/B,,,Gnsee&Bannock,
11955,Genesee Av & Chickasaw Ct,32.831637632,-117.194920731,11955,0,,1,F-S/B,,,Gnsee&Chickasaw,
11957,Pacific Hwy & Witherby St (Gate 4),32.744265560,-117.193021075,11957,0,,1,M-Street-S/B,,,Pcfc Hwy&Witherby (Gate 4),
11958,Clairemont Dr & Iroquois Av,32.797021358,-117.193299655,11958,0,,1,F-S/B,,,Clairemont&Iroquois,
11964,Genesee Av & Mt Herbert Av,32.826230585,-117.190331285,11964,0,,1,F-S/B,,,Gnsee&Mt Herbert,
11966,Genesee Av & Mt Foraker Av,32.824899730,-117.187514281,11966,0,,1,F-S/B,,,Gnsee&Mt Foraker,
11967,Genesee Av & Derrick Dr,32.822552378,-117.183902072,11967,0,,1,F-S/B,,,Gnsee&Derrick,
11968,Genesee Av & Mt Etna Dr,32.821064486,-117.182935791,11968,0,,1,F-S/B,,,Gnsee&Mt Etna,
11970,Genesee Av & Balboa Av,32.818904161,-117.181841987,11970,0,,1,F-S/B,balgen,,Gnsee&Balboa,
11971,Genesee Av & Mt Alifan Dr,32.816927448,-117.180818533,11971,0,,1,F-S/B,,,Gnsee&Mt Alifan,
11972,Genesee Av & Genesee Ct E,32.813929480,-117.179270072,11972,0,,1,M-Street-S/B,,,Gnsee&Gnsee E,
11976,Genesee Av & Boyd Av,32.810451175,-117.177632032,11976,0,,1,F-S/B,,,Gnsee&Boyd,
11983,Linda Vista Rd & Kramer St,32.776737817,-117.173232891,11983,0,,1,F-S/B,,,L Vsta&Kramer,
11984,Linda Vista Rd & Tait St,32.780365799,-117.172873978,11984,0,,1,F-S/B,,,L Vsta&Tait,
11986,Pacific Hwy & Grape St,32.724121540,-117.171579439,11986,0,,1,F-S/B,pacgra,,Pcfc Hwy&Grape,
11990,Linda Vista Rd & Comstock St,32.783131978,-117.171982160,11990,0,,1,F-S/B,comlin,,L Vsta&Comstock,
11992,Goldfinch St & Washington St,32.749540764,-117.171455018,11992,0,,0,F-S/B,golwas,,Goldfinch&Wshngtn,
11994,Pacific Hwy & Cedar St,32.721433502,-117.171209930,11994,0,,1,M-Street-S/B,pacgra,,Pcfc Hwy&Cedar,
11995,Fashion Valley Rd & Friars Rd,32.767873702,-117.171412562,11995,0,,1,F-S/B,,,FV&Friars,
11997,Kettner Bl & Grape St,32.724907112,-117.169805791,11997,0,,0,F-S/B,,,Kettner&Grape,
11998,Reynard Wy & Redwood St,32.737337397,-117.169974565,11998,0,,0,F-S/B,,,Reynard&Redwood,
12003,State St & Laurel St,32.730632793,-117.169477940,12003,0,,0,F-S/B,,,State&Laurel,
12004,Reynard Wy & Curlew St,32.740165989,-117.169187810,12004,0,,0,F-S/B,,,Reynard&Curlew,
12006,Ulric St & Fashion Hills Bl,32.773718443,-117.167537119,12006,0,,1,F-S/B,,,Ulric&Fashion Hills,
12007,Linda Vista Rd & Fulton St,32.789740244,-117.167814678,12007,0,,1,F-S/B,,,L Vsta&Fulton,
12008,Ulric St & Linbrook Dr,32.773471334,-117.166392615,12008,0,,1,F-S/B,,,Ulric&Linbrook,
12009,Front St & Arbor Dr (UCSD),32.753422912,-117.165009888,12009,0,,1,F-S/B,ucsdho,,Front&Arbor (UCSD),
12012,Front St & B St,32.717624892,-117.164820328,12012,0,,1,F-S/B,frobst,,Front&B,
12013,1st Av & Thorn St,32.739558120,-117.164069150,12013,0,,1,F-S/B,,,1st&Thorn,
12014,1st Av & Laurel St,32.731139966,-117.163994841,12014,0,,1,F-S/B,,,1st&Laurel,
12015,1st Av & Redwood St,32.737593106,-117.164045514,12015,0,,1,F-S/B,,,1st&Redwood,
12016,1st Av & Nutmeg St,32.733220408,-117.164019671,12016,0,,1,F-S/B,1stnut,,1st&Nutmeg,
12017,1st Av & Walnut Av,32.741198907,-117.164079666,12017,0,,1,F-S/B,,,1st&Walnut,
12018,1st Av & Robinson Av,32.746776736,-117.163932632,12018,0,,1,F-S/B,,,1st&Robinson,
12019,Hawthorn St & 2nd Av,32.727114151,-117.163149932,12019,0,,1,N-E/B,,,Hawthorn&2nd,
12020,2nd Av & Elm St,32.723838942,-117.163011948,12020,0,,1,F-S/B,,,2nd&Elm,
12021,Linda Vista Rd & Wheatley St,32.794474622,-117.163174806,12021,0,,1,F-S/B,,,L Vsta&Wheatley,
12023,Armstrong St & Armstrong Pl,32.805081797,-117.162344252,12023,0,,1,N-S/B,,,Armstrong&Armstrong,
12025,4th Av & Robinson Av,32.746612335,-117.161634753,12025,0,,1,F-S/B,,,4th&Robinson,
12027,4th Av & University Av,32.747758354,-117.161649862,12027,0,,1,F-S/B,4thuni,,4th&Univ,
12028,4th Av & Brookes Av,32.743146649,-117.161608653,12028,0,,1,F-S/B,,,4th&Brookes,
12032,4th Av & Cedar St,32.721735826,-117.161221371,12032,0,,1,F-S/B,,,4th&Cedar,
12034,4th Av & G St,32.712361528,-117.161101704,12034,0,,1,F-S/B,4thg,,4th&G,
12035,4th Av & Ash St,32.719545572,-117.161179219,12035,0,,1,F-S/B,,,4th&Ash,
12036,4th Av & B St,32.717253342,-117.161175030,12036,0,,1,M-Street-S/B,4thB,,4th&B,
12037,4th Av & Quince St,32.736784906,-117.161351948,12037,0,,1,N-S/B,,,4th&Quince,
12039,4th Av & Hawthorn St,32.726971588,-117.161242990,12039,0,,1,F-S/B,,,4th&Hawthorn,
12040,4th Av & Nutmeg St,32.733262675,-117.161278776,12040,0,,1,F-S/B,,,4th&Nutmeg,
12041,4th Av & Upas St,32.740614512,-117.161338546,12041,0,,1,F-S/B,,,4th&Upas,
12042,4th Av & Juniper St,32.729060420,-117.161248330,12042,0,,1,F-S/B,,,4th&Juniper,
12046,Linda Vista Rd & Mesa College Dr,32.800261045,-117.158597361,12046,0,,1,F-S/B,kearny,,L Vsta&Mesa Coll,
12048,10th Av & F St,32.713487478,-117.155631907,12048,0,,1,F-S/B,,,10th&F,
12049,10th Av & A St,32.718577292,-117.155690708,12049,0,,2,F-S/B,10thb,,10th&A,
12050,10th Av & Island Av,32.710233461,-117.155601726,12050,0,,1,F-S/B,,,10th&Island,
12051,Health Center Dr & Frost St (Sharp Mem),32.800077588,-117.155510350,12051,0,,1,M-Street-S/B,shahos,,Health Ctr&Frost (Sharp Mem),
12053,Park Bl & B St,32.718299328,-117.153867110,12053,0,,1,N-S/B,,,Park&B,
12059,Convoy St & Clairemont Mesa Bl,32.832052783,-117.153400888,12059,0,,1,F-S/B,cnclaS,,Convoy&Cmnt Mesa,
12060,Park Bl & Presidents Way,32.725385666,-117.150769491,12060,0,,1,F-S/B,,,Park&Presidents Way,
12061,Kearny Villa Rd & Aero Dr,32.809717515,-117.151257957,12061,0,,1,F-S/B,aerkea,,Kearny Villa&Aero,
12062,Park Bl & Cypress Av,32.744060029,-117.147620312,12062,0,,1,F-S/B,,,Park&Cypress,
12064,Park Bl & Inspiration Point Way,32.727300612,-117.148613707,12064,0,,1,N-S/B,,,Park&Inspiration Pt Way,
12065,Park Bl & Meade Av,32.756893950,-117.146332875,12065,0,,1,F-S/B,,,Park&Meade,
12066,Park Bl & University Av,32.748067828,-117.146421970,12066,0,,1,F-S/B,paruns,,Park&Univ,
12067,Park Bl & Village Pl,32.732061745,-117.146249398,12067,0,,1,M-Street-S/B,,,Park&Vlge,
12068,Park Bl & Zoo Pl,32.734815212,-117.145945705,12068,0,,1,F-S/B,,,Park&Zoo,
12069,Mission Center Rd & Sevan Ct,32.781985603,-117.153430706,12069,0,,1,F-S/B,,,Mission Ctr&Sevan,
12071,Camino Ruiz & Reagan Rd,32.907817933,-117.145521754,12071,0,,1,F-S/B,,,Cmo Ruiz&Reagan,
12073,Camino Ruiz & Mira Mesa Bl,32.912110739,-117.144053529,12073,0,,1,F-S/B,crumiS,,Cmo Ruiz&Mra Msa,
12075,Murray Ridge Rd & Iverson St,32.802936183,-117.141518610,12075,0,,2,F-W/B,,,Murray Ridge&Iverson,
12076,25th St & J St,32.709234556,-117.140289063,12076,0,,0,F-S/B,,,25th&J,
12077,Main St & 26th St,32.692952768,-117.137950140,12077,0,,1,F-S/B,,,Main&26th,
12078,Texas St & Madison Av,32.760487656,-117.138920348,12078,0,,1,F-S/B,,,Texas&Madison,
12082,30th St & Polk Av,32.751996557,-117.130234904,12082,0,,1,F-S/B,,,30th&Polk,
12084,30th St & Howard Av,32.754223338,-117.130243490,12084,0,,1,F-S/B,,,30th&Howard,
12086,30th St & Monroe Av,32.758966582,-117.130262258,12086,0,,1,F-S/B,,,30th&Monroe,
12089,30th St & Adams Av,32.762588744,-117.130314716,12089,0,,1,F-S/B,30ada,,30th&Adams,
12091,30th St & Dwight St,32.743993562,-117.130141946,12091,0,,1,F-S/B,,,30th&Dwight,
12093,30th St & North Park Wy,32.747159897,-117.130134547,12093,0,,1,F-S/B,,,30th&NPark,
12096,30th St & Juniper St,32.729853179,-117.129659291,12096,0,,1,N-S/B,,,30th&Juniper,
12099,30th St & Date St,32.723224783,-117.130288955,12099,0,,1,F-S/B,,,30th&Date,
12107,Ruffin Rd & Sky Park Ct,32.816582127,-117.123892262,12107,0,,1,F-S/B,rufsky,,Ruffin&Sky Park,
12108,Black Mountain Rd & Mira Mesa Bl,32.916297411,-117.124748250,12108,0,,1,F-S/B,blamir,,Black Mtn&Mra Msa,
12109,Black Mountain Rd & 10770 The Woods MHP,32.914509174,-117.124601423,12109,0,,1,M-Street-S/B,,,Black Mtn&10770 The Woods MHP,
12110,Main St & Rigel St,32.689814404,-117.121712701,12110,0,,1,F-S/B,,,Main&Rigel,
12111,Black Mountain Rd & Hillery Dr,32.912600043,-117.124448839,12111,0,,1,F-S/B,,,Black Mtn&Hillery,
12112,Black Mountain Rd & Carroll Canyon Rd,32.902240972,-117.124131791,12112,0,,1,M-Street-S/B,,,Black Mtn&Carroll Cyn,
12114,Ruffin Rd & Calle Fortunada,32.813747707,-117.121270021,12114,0,,1,F-S/B,,,Ruffin&Calle Fortunada,
12115,Main St & Thor St,32.687517901,-117.118420315,12115,0,,1,F-S/B,,,Main&Thor,
12119,Main St & Vesta St,32.685224332,-117.115089129,12119,0,,1,F-S/B,vesmai,,Main&Vesta,
12120,Rancho Penasquitos Bl & Carmel Mountain Rd,32.959009192,-117.114970130,12120,0,,1,F-E/B,,,Rcho Pnsqts&Carmel Mtn,
12122,Rancho Penasquitos Bl & Via Del Sud,32.953101713,-117.108401787,12122,0,,1,F-S/B,,,Rcho Pnsqts&Via Del Sud,
12123,Willow Creek Rd & Old Grove Rd,32.899428024,-117.107356691,12123,0,,1,F-E/B,,,Willow Creek&Old Grove,
12124,Rancho Penasquitos Bl & Paseo Montril,32.951163407,-117.107698275,12124,0,,1,F-S/B,pasran,,Rcho Pnsqts&Paseo Montril,
12125,Santo Rd & Snook St,32.812334315,-117.106039911,12125,0,,1,F-S/B,,,Santo&Snook,
12128,Santo Rd & Shields St,32.815839803,-117.105478346,12128,0,,1,F-S/B,,,Santo&Shields,
12129,Santo Rd & Tierrasanta Bl,32.822928849,-117.104193081,12129,0,,1,F-S/B,santie,,Santo&Trasnta,
12130,Santo Rd & Orleck St,32.819275966,-117.104051525,12130,0,,1,F-S/B,,,Santo&Orleck,
12131,43rd St & Keeler Av,32.694049732,-117.102466593,12131,0,,1,F-S/B,,,43rd&Keeler,
